City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
373,poya,-21.35,165.15,76.8,69,87,5.86,NC,1605216393
374,marsh harbour,26.54,-77.06,80.26,77,93,14.67,BS,1605216394
375,kutum,14.2,24.67,67.03,26,1,12.59,SD,1605216308
376,williston,48.15,-103.62,25.0,62,1,8.05,US,1605216394
377,dunedin,-45.87,170.5,62.01,70,0,2.06,NZ,1605216291
378,camacha,33.08,-16.33,68.0,82,75,9.17,PT,1605216394
379,niquelandia,-14.47,-48.46,73.67,88,77,3.8,BR,1605216394
380,rio grande,-32.03,-52.1,78.8,61,75,13.87,BR,1605216260
381,atagay,55.1,99.39,31.08,97,94,5.66,RU,1605216395
382,gamba,-2.65,10.0,77.68,90,100,3.56,GA,1605216395
383,broken hill,-31.95,141.43,60.8,59,90,10.29,AU,1605216395
384,algeciras,36.13,-5.45,64.4,93,87,14.99,ES,1605216395
385,khor,47.89,134.95,29.16,97,100,16.6,RU,1605216396
386,thinadhoo,0.53,72.93,82.65,71,100,3.11,MV,1605216396
387,ponta delgada,37.73,-25.67,59.0,72,20,6.93,PT,1605216148
388,senaki,42.27,42.07,44.6,93,0,4.7,GE,1605216396
389,oriximina,-1.77,-55.87,89.62,50,30,4.59,BR,1605216396
390,atambua,-9.11,124.89,74.52,78,51,1.48,ID,1605216396
391,namtsy,62.72,129.67,8.6,84,90,4.47,RU,1605216397
392,paso de patria,-27.25,-58.55,89.6,31,0,9.17,AR,1605216397
393,kismayo,-0.36,42.55,80.55,81,90,10.38,SO,1605216397
394,vestmanna,62.16,-7.17,48.2,93,100,27.51,FO,1605216397
395,yuza,39.0,139.92,45.77,69,0,3.74,JP,1605216398
396,zhaoyuan,37.36,120.4,48.99,89,0,6.13,CN,1605216398
397,witbank,-25.87,29.23,62.85,54,0,7.07,ZA,1605216398
398,muroto,33.28,134.15,60.8,77,75,9.17,JP,1605216398
399,palana,59.12,159.97,18.59,95,100,10.78,RU,1605216398
400,leeuwarden,53.2,5.81,46.99,93,53,6.93,NL,1605216315
401,bellavista,-7.06,-76.59,89.6,55,40,3.36,PE,1605216398
402,auchi,7.07,6.27,77.54,55,76,1.54,NG,1605216399
403,murgab,37.5,61.97,48.2,87,40,4.7,TM,1605216367
404,gwadar,25.12,62.33,74.12,63,0,6.73,PK,1605216399
405,nanma,36.18,118.16,49.84,59,0,3.22,CN,1605216399
406,zhigansk,66.77,123.37,7.72,95,100,12.41,RU,1605216399
407,nemuro,43.32,145.57,48.81,73,15,18.88,JP,1605216400
408,pringsewu,-5.36,104.97,74.05,93,58,1.05,ID,1605216400
409,namibe,-15.2,12.15,72.14,79,83,5.55,AO,1605216400
410,kavaratti,10.57,72.64,82.11,70,0,7.16,IN,1605216400
411,mbandaka,0.05,18.26,76.1,76,45,2.01,CD,1605216400
412,coihaique,-45.58,-72.07,57.2,47,75,6.93,CL,1605216400
413,eregli,37.51,34.05,43.23,64,0,0.4,TR,1605216401
414,kushima,31.46,131.23,46.4,100,20,3.36,JP,1605216401
415,jizan,17.33,42.67,84.2,79,40,3.2,SA,1605216401
416,angoche,-16.23,39.91,77.31,83,47,9.26,MZ,1605216401
417,iwakura,35.28,136.87,53.6,81,40,8.05,JP,1605216401
418,port hardy,50.7,-127.42,42.8,87,75,25.28,CA,1605216402
419,isangel,-19.55,169.27,78.33,70,87,5.44,VU,1605216402
420,ati,13.22,18.34,86.54,21,3,7.02,TD,1605216402
421,palaikastron,35.2,26.25,64.0,55,32,5.01,GR,1605216402
422,nhulunbuy,-12.23,136.77,82.4,74,0,8.05,AU,1605216402
423,naples,40.83,14.25,59.0,93,20,2.24,IT,1605216177
424,perth,-31.93,115.83,64.99,93,75,6.93,AU,1605216350
425,tagusao,9.19,117.81,79.23,81,88,6.06,PH,1605216403
426,tabuk,17.42,121.44,73.22,91,97,1.81,PH,1605216403
427,ambo,-10.13,-76.2,82.4,39,20,6.93,PE,1605216403
428,prosvet,55.57,65.08,23.31,97,100,8.03,RU,1605216403
429,diban,35.04,40.52,64.51,41,0,7.85,SY,1605216403
430,kloulklubed,7.04,134.26,77.0,94,75,8.72,PW,1605216404
431,gayny,60.31,54.32,18.84,97,96,7.63,RU,1605216404
432,koslan,63.46,48.9,22.23,98,44,2.95,RU,1605216404
433,igarka,67.47,86.58,-6.99,90,0,8.86,RU,1605216404
434,cockburn town,21.46,-71.14,84.2,62,40,17.22,TC,1605216404
435,tiznit,29.58,-9.5,71.58,36,100,3.53,MA,1605216405
436,sheltozero,61.37,35.37,36.66,94,94,6.11,RU,1605216405
437,mbeya,-8.9,33.45,64.29,76,78,4.74,TZ,1605216405
438,alexandria,31.22,29.96,66.2,77,40,2.24,EG,1605216405
439,yelizovo,53.19,158.38,23.0,85,2,6.71,RU,1605216405
440,margate,51.38,1.39,51.01,66,98,16.11,GB,1605216406
441,izhma,65.01,53.91,15.96,94,0,4.99,RU,1605216406
442,biggar,55.62,-3.52,52.0,63,100,11.01,GB,1605216406
443,gemena,3.25,19.77,72.61,87,15,1.48,CD,1605216406
444,utraula,27.32,82.42,67.51,44,0,5.95,IN,1605216406
445,nanortalik,60.14,-45.24,30.49,92,100,3.67,GL,1605216406
446,oudtshoorn,-33.59,22.2,62.6,93,0,5.82,ZA,1605216407
447,marsa matruh,31.35,27.25,64.4,68,40,4.7,EG,1605216407
448,voh,-20.97,164.7,77.13,72,41,5.57,NC,1605216407
449,katherine,-14.47,132.27,80.6,65,0,6.93,AU,1605216407
450,salinopolis,-0.61,-47.36,81.12,79,77,10.76,BR,1605216346
451,pocone,-16.26,-56.62,84.94,54,39,4.38,BR,1605216408
452,lavrentiya,65.58,-171.0,29.95,94,100,23.49,RU,1605216408
453,kosonsoy,41.26,71.55,42.8,87,90,4.7,UZ,1605216408
454,gao,16.64,1.64,76.24,18,0,11.54,ML,1605216408
455,wuan,31.68,112.0,55.2,61,0,3.87,CN,1605216408
456,weinan,34.5,109.51,39.2,100,38,2.24,CN,1605216409
457,millinocket,45.66,-68.71,46.4,61,1,6.93,US,1605216409
458,haicheng,40.85,122.75,38.12,68,0,5.32,CN,1605216409
459,havelock,34.88,-76.9,64.99,100,90,12.75,US,1605216409
460,oia,40.54,-8.54,57.99,87,98,1.99,PT,1605216409
461,lompoc,34.64,-120.46,64.0,63,1,13.87,US,1605216168
462,taltal,-25.4,-70.48,64.35,58,23,5.82,CL,1605216410
463,sao felix do xingu,-6.64,-51.99,84.85,61,99,2.35,BR,1605216410
464,aketi,2.74,23.78,72.77,82,11,1.54,CD,1605216410
465,puerto baquerizo moreno,-0.9,-89.6,71.6,88,90,5.82,EC,1605216141
466,doctor cecilio baez,-25.05,-56.32,84.04,56,63,4.36,PY,1605216410
467,punta alta,-38.88,-62.07,76.39,49,5,16.62,AR,1605216171
468,marienburg,54.04,19.03,42.01,100,100,8.93,PL,1605216410
469,bolshaya dzhalga,45.97,42.7,32.14,87,33,6.71,RU,1605216411
470,denpasar,-8.65,115.22,82.4,83,40,2.24,ID,1605216122
471,galich,58.38,42.35,29.77,97,74,6.06,RU,1605216411
472,neepawa,50.23,-99.47,12.2,66,20,11.41,CA,1605216411
473,turukhansk,65.82,87.98,5.38,93,97,3.04,RU,1605216411
474,yiyang,28.59,112.33,55.63,72,0,4.9,CN,1605216412
475,iguape,-24.71,-47.56,74.3,85,100,4.72,BR,1605216412
476,boa vista,2.82,-60.67,82.4,78,40,6.93,BR,1605216412
477,santo nino,6.43,124.7,73.76,89,90,1.14,PH,1605216412
478,saint paul,44.94,-93.09,28.99,86,90,9.17,US,1605216189
479,kyzyl-suu,42.34,78.01,37.65,76,98,2.62,KG,1605216215
480,manica,49.0,-1.17,44.6,93,0,5.82,FR,1605216412
481,caucaia,-3.74,-38.65,82.4,74,20,10.29,BR,1605216413
482,aykhal,66.0,111.5,14.0,92,90,6.71,RU,1605216413
483,brighton,50.83,-0.14,54.0,81,20,14.99,GB,1605216202
484,jalu,29.03,21.55,64.45,61,0,4.34,LY,1605216413
485,manokwari,-0.87,134.08,79.38,75,96,3.6,ID,1605216413
486,flin flon,54.77,-101.86,3.2,84,40,6.93,CA,1605216413
487,pontianak,-0.03,109.33,76.15,94,84,2.26,ID,1605216414
488,araouane,18.9,-3.53,80.46,16,0,5.93,ML,1605216414
489,port elizabeth,-33.92,25.57,64.4,93,0,18.34,ZA,1605216414
490,bahia honda,22.9,-83.16,81.72,80,22,2.93,CU,1605216414
491,portachuelo,-17.35,-63.4,84.2,62,40,11.41,BO,1605216414
492,bagru,26.81,75.54,62.6,59,0,2.24,IN,1605216414
493,ribeira grande,38.52,-28.7,60.8,77,40,4.7,PT,1605216414
494,gander,48.97,-54.59,48.2,57,40,9.17,CA,1605216415
495,darnah,32.77,22.64,66.67,73,21,5.86,LY,1605216415
496,osa,57.28,55.46,24.49,97,100,9.93,RU,1605216415
497,kathu,7.92,98.33,84.0,94,40,4.7,TH,1605216415
498,coxim,-18.51,-54.76,76.5,83,100,4.56,BR,1605216415
499,pasighat,28.07,95.33,64.67,60,0,3.09,IN,1605216415
500,poli,-3.33,36.8,62.29,86,14,3.24,TZ,1605216416
501,san cristobal,7.77,-72.22,84.2,58,40,6.93,VE,1605216416
502,zeya,53.75,127.27,17.4,92,0,4.61,RU,1605216416
503,tarko-sale,64.92,77.78,1.0,86,92,9.08,RU,1605216416
504,laurel,39.1,-76.85,51.01,93,90,6.93,US,1605216328
505,kemijarvi,66.71,27.43,37.0,93,100,9.13,FI,1605216416
506,saint anthony,45.02,-93.22,28.4,68,90,10.29,US,1605216417
507,sabang,5.89,95.32,81.36,79,94,7.38,ID,1605216417
508,sur,22.57,59.53,71.76,67,0,3.18,OM,1605216417
509,ust-kuyga,70.02,135.6,-7.26,89,50,6.26,RU,1605216417
510,ketchikan,55.34,-131.65,44.6,100,90,17.22,US,1605216417
511,impfondo,1.64,18.07,74.64,77,82,1.9,CG,1605216417
512,tokur,53.13,132.9,16.9,97,100,4.83,RU,1605216418
513,vredendal,-31.67,18.5,75.27,29,0,4.27,ZA,1605216418
514,sakaiminato,35.55,133.23,41.0,100,20,5.82,JP,1605216418
515,ishigaki,24.34,124.16,73.4,100,75,20.8,JP,1605216418
516,kindu,-2.95,25.95,72.28,85,83,0.38,CD,1605216418
517,bafoulabe,13.81,-10.83,83.21,15,0,7.23,ML,1605216418
518,stornoway,58.21,-6.39,52.0,87,100,29.97,GB,1605216419
519,sasovo,54.35,41.92,29.84,97,19,8.01,RU,1605216419
520,obo,5.4,26.49,71.22,65,92,2.53,CF,1605216419
521,mackenzie,55.3,-123.17,26.6,86,90,10.29,CA,1605216419
522,chernyshevskiy,63.01,112.47,21.38,98,100,9.17,RU,1605216419
523,drovyanaya,51.58,113.03,10.4,85,7,2.59,RU,1605216419
524,milkovo,54.72,158.62,22.08,90,17,4.05,RU,1605216420
525,kulunda,52.57,78.94,23.43,98,81,9.73,RU,1605216420
526,bairiki,1.33,172.98,84.2,70,75,11.41,KI,1605216420
527,cobija,-11.03,-68.77,91.49,44,98,2.17,BO,1605216420
528,madaoua,14.07,5.96,78.49,20,1,8.05,NE,1605216420
529,nisia floresta,-6.09,-35.21,80.6,74,20,12.75,BR,1605216420
530,santa fe,-31.63,-60.7,90.0,19,31,4.0,AR,1605216364
531,simpang,-1.27,104.08,76.12,90,75,1.68,ID,1605216421
532,porto novo,6.5,2.6,84.2,83,20,8.05,BJ,1605216421
533,asuncion nochixtlan,17.47,-97.23,71.11,31,58,7.83,MX,1605216421
534,novovarshavka,54.17,74.69,25.74,94,83,11.5,RU,1605216421
535,svetlogorsk,52.63,29.73,36.36,85,100,7.29,BY,1605216421
536,vila franca do campo,37.72,-25.43,59.0,72,20,6.93,PT,1605216421
537,utena,55.5,25.6,38.34,84,100,8.95,LT,1605216422
538,henties bay,-22.12,14.28,60.01,89,8,8.21,NA,1605216422
539,guiyang,26.58,106.72,42.8,87,0,3.49,CN,1605216422
540,west wendover,40.74,-114.07,39.2,38,1,6.93,US,1605216422
541,moose factory,51.26,-80.61,32.0,100,90,4.7,CA,1605216422
542,ahipara,-35.17,173.17,64.62,66,0,2.71,NZ,1605216185
543,bereda,43.27,-7.54,55.99,88,93,2.84,ES,1605216423
544,shelburne,44.08,-80.2,48.99,40,0,3.4,CA,1605216423
545,miri,4.41,114.01,77.0,100,40,1.12,MY,1605216423
546,luanda,-8.84,13.23,80.6,78,40,11.41,AO,1605216423
